veh_value,exposure,clm,numclaims,veh_body,veh_age,gender,area,agecat,claimsize
10.900001,.35592061,0,0,SEDAN,3,F,A,3,0
10.8,.13415471,0,0,SEDAN,3,F,B,1,0
17.5,.054756999,0,0,HBACK,1,M,C,5,0
12.799999,.2874743,0,0,STNWG,4,F,F,2,0
15.900001,.25462011,0,0,SEDAN,1,F,A,1,0
8.1999998,.99383992,0,0,HBACK,3,M,C,3,0
13.9,.52292949,0,0,SEDAN,3,F,B,3,0
6.9000001,.1314168,0,0,SEDAN,4,M,E,1,0
3.0999999,.054756999,0,0,HBACK,4,F,D,3,0
19,.35592061,0,0,SEDAN,1,F,E,2,0
13.3,.1752225,0,0,SEDAN,3,F,D,3,0
12.799999,.054756999,0,0,SEDAN,3,F,C,3,0
13.8,.13415471,1,1,HBACK,1,M,A,4,22763
41.599998,.054756999,0,0,STNWG,3,M,C,3,0
12.3,.13415471,0,0,SEDAN,3,F,B,1,0
8.8000002,.065708399,0,0,HBACK,3,F,E,3,0
23,.049281299,0,0,TRUCK,3,M,C,3,0
14.400001,.35592061,0,0,HBACK,2,M,B,3,0
15.299999,.17248461,0,0,UTE,4,M,E,4,0
14.8,.13415471,0,0,SEDAN,2,F,B,2,0
11.7,.82683092,0,0,SEDAN,3,F,C,5,0
17.700001,.9445585,0,0,STNWG,4,F,B,3,0
73.699997,.13415471,0,0,STNWG,1,F,A,4,0
54.599998,.2874743,0,0,STNWG,1,M,F,2,0
23.4,.35592061,0,0,UTE,2,M,B,4,0
10.900001,.35592061,0,0,TRUCK,3,M,B,3,0
17.700001,.91991788,0,0,HBACK,2,F,D,5,0
32.900002,.0246407,0,0,STNWG,3,M,F,1,0
12.4,.35592061,0,0,SEDAN,3,F,D,1,0
22.99,.97467488,1,1,SEDAN,1,M,C,4,2569
26.800001,.019165,0,0,STNWG,1,F,F,3,0
12.9,.2874743,0,0,HBACK,2,F,B,3,0
13.099999,.807666,0,0,HBACK,1,M,D,4,0
27.799999,.0027379,0,0,SEDAN,2,F,C,4,0
12.9,.2874743,0,0,STNWG,4,M,D,2,0
38.900002,.35592061,0,0,STNWG,1,F,A,5,0
14.9,.35592061,0,0,SEDAN,3,M,A,4,0
18.700001,.13415471,0,0,HBACK,2,F,F,2,0
14.099999,.17248461,0,0,HBACK,2,F,A,5,0
29.6,.93634498,0,0,TRUCK,3,M,B,4,0
0,.99931562,0,0,MCARA,2,F,D,6,0
9.3000002,.53388089,0,0,HBACK,3,F,B,2,0
6.9000001,.47364819,0,0,HBACK,3,F,B,5,0
14.8,.13415471,0,0,COUPE,4,F,C,1,0
47.700001,.3039014,0,0,STNWG,2,F,E,5,0
9.1999998,.67077339,0,0,HBACK,3,F,A,2,0
16.4,.054756999,0,0,SEDAN,2,M,C,4,0
7.7999997,.51745379,0,0,HBACK,4,M,C,1,0
17.5,.47364819,0,0,SEDAN,2,F,C,2,0
13.200001,.37234771,0,0,SEDAN,3,M,A,2,0
16.4,.94729638,0,0,SEDAN,2,F,C,4,0
13.7,.035592102,0,0,COUPE,3,F,A,3,0
14.299999,.054756999,0,0,HBACK,2,M,C,4,0
4.4000001,.37508559,0,0,SEDAN,4,M,C,4,0
11.599999,.97467488,0,0,SEDAN,3,F,A,1,0
12.7,.076659799,0,0,SEDAN,3,F,C,5,0
16.299999,.40246409,0,0,HBACK,2,M,A,3,0
40,.0054756999,0,0,STNWG,2,F,D,2,0
12.3,.076659799,0,0,HBACK,2,F,B,5,0
20.1,.59685153,1,1,SEDAN,1,F,C,3,40233
8.6999998,.70636553,0,0,HBACK,3,F,C,2,0
25.599998,.40246409,1,1,STNWG,3,F,E,2,31905
14.2,.59685153,0,0,SEDAN,2,F,D,1,0
8.1000004,.64339489,0,0,HBACK,4,F,A,3,0
21.300001,.40246409,0,0,STNWG,3,M,F,4,0
12.7,.49828881,0,0,SEDAN,3,F,B,1,0
48.400002,.99931562,0,0,TRUCK,1,M,C,4,0
34.299999,.99931562,0,0,STNWG,3,F,D,2,0
24.5,.59685153,0,0,UTE,3,M,A,2,0
23.699999,.17248461,0,0,STNWG,2,M,B,4,0
39.900002,.82683092,0,0,STNWG,2,F,D,3,0
17.200001,.47364819,0,0,HBACK,2,M,B,6,0
25.599998,.24366871,0,0,MIBUS,2,M,B,3,0
4.0999999,.065708399,0,0,HBACK,4,M,B,5,0
15.700001,.42436689,1,1,SEDAN,2,M,D,4,12119
11.799999,.40246409,0,0,STNWG,4,M,E,3,0
22.9,.0246407,0,0,SEDAN,1,M,A,5,0
5.2999997,.35592061,0,0,SEDAN,4,F,A,6,0
11.2,.40246409,0,0,HDTOP,4,F,C,5,0
3.0999999,.076659799,0,0,HBACK,4,M,E,4,0
4.5999999,.9226557,0,0,SEDAN,4,M,B,4,0
9,.0219028,0,0,SEDAN,3,F,D,3,0
17.6,.47364819,0,0,HBACK,2,F,C,1,0
19.1,.073922001,0,0,PANVN,2,M,C,4,0
15.2,.35592061,0,0,SEDAN,2,F,C,2,0
67.699997,.67624909,0,0,STNWG,2,M,A,2,0
40.400002,.82683092,0,0,STNWG,2,F,C,5,0
6,.0246407,0,0,HBACK,4,F,B,3,0
30.200001,.37234771,0,0,STNWG,3,F,B,3,0
7.5999999,.35044491,0,0,STNWG,4,F,F,3,0
16.200001,.35592061,1,1,HBACK,1,M,A,6,2000
19.6,.66529769,0,0,SEDAN,1,F,D,1,0
13.3,.99931562,0,0,STNWG,4,F,A,1,0
15.5,.054756999,0,0,STNWG,4,M,C,4,0
8.6999998,.054756999,0,0,SEDAN,3,F,A,3,0
11.3,.14510611,0,0,MIBUS,4,F,F,4,0
20.699999,.0246407,0,0,STNWG,4,M,C,3,0
4.4000001,.66529769,0,0,SEDAN,4,F,A,3,0
31.6,.093086898,0,0,STNWG,3,F,C,2,0
13.6,.38603699,0,0,HBACK,2,M,B,4,0
21.300001,.59685153,1,1,SEDAN,2,F,D,5,2000
3.8999999,.71731693,0,0,HBACK,4,F,A,4,0
17.799999,.054756999,0,0,SEDAN,2,M,B,4,0
24.9,.22176591,0,0,UTE,2,M,B,2,0
4.0999999,.82683092,0,0,UTE,4,M,F,3,0
12.7,.0246407,0,0,SEDAN,3,F,C,1,0
14.5,.63518143,0,0,UTE,4,M,B,3,0
9,.054756999,0,0,TRUCK,4,M,B,1,0
20.599998,.97467488,0,0,SEDAN,1,F,C,3,0
17.4,.82683092,0,0,HBACK,2,F,F,3,0
3.0999999,.038329899,0,0,HBACK,4,F,C,4,0
14.700001,.66529769,0,0,HBACK,2,F,B,1,0
7.2000003,.40520191,0,0,HBACK,3,F,F,4,0
39.489998,.20533881,0,0,STNWG,1,F,E,4,0
31.6,.40246409,1,1,STNWG,2,M,E,6,5234
21,.8240931,0,0,SEDAN,2,F,C,2,0
16.5,.36960989,0,0,SEDAN,2,M,C,4,0
10.900001,.0246407,0,0,SEDAN,3,F,B,5,0
13.099999,.054756999,0,0,SEDAN,3,M,C,1,0
18.200001,.59685153,0,0,HBACK,2,F,C,5,0
45,.2984257,0,0,STNWG,1,F,D,3,0
49.200001,.66529769,0,0,STNWG,2,M,B,6,0
15,.64339489,1,1,SEDAN,3,M,E,2,8665
43.099998,.054756999,0,0,TRUCK,1,M,C,1,0
7.4000001,.0246407,0,0,HBACK,3,F,F,1,0
15,.34496921,0,0,SEDAN,2,F,A,2,0
45.100002,.64613283,0,0,TRUCK,1,M,F,4,0
18.700001,.40246409,0,0,SEDAN,2,F,C,3,0
3.5,.35592061,0,0,HBACK,4,M,B,1,0
11.2,.31211501,0,0,UTE,4,M,C,3,0
8,.82683092,0,0,COUPE,4,M,C,4,0
29.400002,.0219028,0,0,STNWG,1,M,D,5,0
15.8,.0246407,0,0,SEDAN,2,M,E,2,0
15.599999,.38056129,0,0,SEDAN,2,F,C,5,0
41.199997,.97467488,0,0,HDTOP,2,M,B,2,0
12.799999,.66529769,0,0,SEDAN,3,M,D,3,0
7.5999999,.35592061,0,0,HDTOP,4,M,C,4,0
59.099998,.39698839,0,0,COUPE,3,M,F,4,0
17.4,.68720049,0,0,SEDAN,2,F,B,4,0
18.5,.40246409,0,0,UTE,3,M,E,4,0
9.1000004,.40246409,0,0,SEDAN,3,F,C,6,0
17.5,.052019201,0,0,UTE,1,F,E,2,0
17.200001,.66529769,0,0,UTE,2,M,C,2,0
25.1,.66529769,0,0,STNWG,3,F,A,3,0
13.6,.40246409,0,0,HBACK,1,M,D,3,0
19.700001,.40246409,0,0,STNWG,3,F,D,3,0
4.5999999,.99931562,0,0,HBACK,4,F,B,4,0
23.5,.40246409,0,0,HDTOP,3,F,F,2,0
13.400001,.39698839,0,0,HBACK,2,F,A,4,0
6.5,.2874743,1,1,UTE,4,M,C,1,18292
20.5,.99931562,1,1,PANVN,3,M,A,1,3469
12.4,.64339489,0,0,HBACK,3,F,B,4,0
13.5,.14510611,0,0,SEDAN,2,F,A,4,0
22.5,.64339489,1,1,UTE,3,M,D,4,38376
9.5,.30663931,0,0,SEDAN,3,M,C,2,0
17.799999,.0246407,0,0,UTE,3,M,B,3,0
33.200001,.35592061,0,0,STNWG,2,F,C,3,0
6.3999996,.31211501,0,0,UTE,4,M,A,2,0
7.6999998,.052019201,0,0,SEDAN,4,F,C,3,0
5.8999996,.0164271,1,1,UTE,4,M,C,6,55576
16.900002,.0246407,0,0,STNWG,3,F,F,1,0
13.200001,.049281299,0,0,HBACK,1,F,A,2,0
3.5,.35592061,1,1,SEDAN,4,M,A,3,13634
40.900002,.97467488,0,0,STNWG,2,M,C,3,0
8.8000002,.68720049,0,0,SEDAN,4,F,C,4,0
16.6,.66529769,0,0,SEDAN,2,F,E,5,0
10.900001,.35592061,0,0,SEDAN,3,F,C,2,0
15.900001,.68720049,0,0,SEDAN,3,F,C,2,0
30.4,.64339489,0,0,STNWG,3,F,B,3,0
6.8000002,.64339489,0,0,HBACK,4,M,C,3,0
18.300001,.68720049,0,0,HBACK,1,F,A,3,0
5.2999997,.59958929,0,0,HBACK,4,F,B,1,0
14.700001,.66529769,0,0,SEDAN,2,F,A,3,0
16.299999,.2409309,1,1,SEDAN,2,F,E,3,3899
14.700001,.65160853,1,1,SEDAN,2,F,A,6,10896
47.900002,.39698839,0,0,STNWG,2,F,D,5,0
15,.47364819,0,0,UTE,4,M,C,2,0
28.299999,.31759071,0,0,STNWG,3,M,E,3,0
13.5,.52566743,0,0,SEDAN,3,M,B,4,0
7.5999999,.68720049,0,0,SEDAN,4,M,C,4,0
13.200001,.35318279,0,0,SEDAN,3,M,C,2,0
11.5,.47364819,0,0,HBACK,2,M,C,1,0
7,.66255993,0,0,HBACK,4,M,B,3,0
15.700001,.8240931,0,0,STNWG,3,F,A,3,0
41.599998,.35592061,0,0,STNWG,2,F,E,4,0
30,.68720049,0,0,STNWG,3,M,D,5,0
7.5999999,.3148528,1,1,HBACK,3,F,A,3,70148
32.099998,.68720049,0,0,STNWG,1,F,A,4,0
35.200001,.66529769,0,0,STNWG,2,M,A,2,0
3.0999999,.35592061,0,0,HBACK,4,F,A,4,0
9.3000002,.59685153,0,0,SEDAN,4,F,E,3,0
7.9000001,.66529769,0,0,PANVN,4,M,B,1,0
17.4,.39972621,0,0,SEDAN,2,F,C,5,0
32.900002,.68720049,0,0,SEDAN,2,M,A,5,0
13.6,.68720049,0,0,HBACK,3,F,A,2,0
14.8,.40246409,0,0,HBACK,2,F,A,1,0
8.3000002,.68720049,1,1,HBACK,3,F,D,5,31142
15.599999,.94729638,0,0,HBACK,3,M,A,2,0
11.2,.69541413,0,0,HBACK,3,F,A,5,0
10.2,.66529769,0,0,HBACK,2,F,C,1,0
10,.0958248,0,0,PANVN,4,M,B,2,0
25.4,.46817249,0,0,STNWG,3,F,E,4,0
8.3999996,.35318279,0,0,HBACK,4,M,B,4,0
9.8999996,.3367556,0,0,HBACK,3,F,B,4,0
120.9,.40246409,0,0,CONVT,1,M,B,2,0
4.4000001,.35318279,0,0,SEDAN,4,M,B,4,0
9.5,.52566743,0,0,SEDAN,4,F,D,3,0
4.4000001,.1423682,0,0,HBACK,4,M,C,4,0
26.400002,.68720049,0,0,UTE,2,M,C,1,0
10.4,.0164271,0,0,SEDAN,4,M,C,6,0
82.600006,.74743319,0,0,STNWG,1,F,B,3,0
6.1999998,.74743319,0,0,PANVN,4,M,A,5,0
30.599998,.74743319,0,0,STNWG,3,M,C,6,0
19.199999,.54757023,0,0,SEDAN,1,M,A,5,0
9.8000002,.74743319,0,0,SEDAN,4,F,C,3,0
24.6,.1177276,0,0,SEDAN,2,M,C,6,0
20.1,.74743319,0,0,SEDAN,2,F,B,6,0
13,.74743319,0,0,HBACK,1,M,A,4,0
35.099998,.68720049,0,0,STNWG,2,F,A,5,0
7.5999999,.74743319,1,1,HBACK,3,F,A,4,30919
16.200001,.59685153,0,0,STNWG,4,F,A,4,0
5.5,.74743319,0,0,HBACK,4,F,E,6,0
7.9000001,.47638601,0,0,HBACK,3,M,C,2,0
13.400001,.45722109,0,0,SEDAN,3,F,C,3,0
13.6,.74743319,0,0,HBACK,3,F,D,6,0
11.7,.74743319,0,0,HBACK,2,M,D,5,0
25.599998,.24914441,0,0,UTE,3,F,E,2,0
12.3,.74743319,1,1,SEDAN,3,M,A,4,12488
16.5,.076659799,0,0,SEDAN,3,F,B,1,0
34.200001,.66529769,0,0,STNWG,2,M,E,4,0
9.5999994,.74743319,0,0,HBACK,3,M,B,2,0
11.7,.74743319,0,0,SEDAN,3,F,F,4,0
12.1,.40246409,0,0,UTE,3,M,C,5,0
14.700001,.68446273,0,0,HBACK,1,M,A,5,0
25.200001,.66529769,0,0,TRUCK,3,M,F,1,0
9.3999996,.66529769,0,0,SEDAN,4,F,A,4,0
14,.19438741,0,0,HBACK,1,M,C,1,0
9.5999994,.34496921,0,0,HBACK,3,M,C,3,0
9.3000002,.66529769,1,1,COUPE,4,F,C,1,77506
13.099999,.8240931,0,0,STNWG,4,M,C,4,0
4.5,.66529769,0,0,HBACK,4,M,C,5,0
14.6,.68720049,0,0,SEDAN,3,F,A,4,0
4.4000001,.68720049,0,0,SEDAN,4,F,A,4,0
20.5,.57768649,0,0,SEDAN,1,F,C,5,0
11.900001,.2354552,0,0,STNWG,4,M,C,2,0
19.9,.40246409,0,0,SEDAN,2,F,C,6,0
17.1,.31211501,0,0,SEDAN,2,F,B,3,0
13,.66529769,0,0,HBACK,1,F,C,1,0
12.9,.40246409,0,0,HBACK,1,F,E,4,0
54.990002,.69815189,0,0,STNWG,1,M,C,4,0
19.9,.66529769,0,0,SEDAN,2,M,E,4,0
18.9,.1177276,0,0,HBACK,1,F,F,1,0
6.8000002,.31211501,0,0,SEDAN,4,F,C,4,0
7,.49007529,0,0,STNWG,4,M,C,3,0
33.399998,.66529769,0,0,STNWG,3,F,B,1,0
9.1000004,.66529769,0,0,SEDAN,3,F,A,3,0
21,.13963041,0,0,SEDAN,1,F,E,5,0
15.5,.62696779,0,0,HBACK,2,F,C,2,0
59.899998,.66529769,1,1,STNWG,2,F,A,3,3833
17.4,.65982199,0,0,MCARA,4,F,D,6,0
3.7,.62423003,0,0,SEDAN,4,F,A,5,0
8.3000002,.66529769,0,0,HBACK,3,M,C,3,0
52.360001,.99931562,0,0,STNWG,1,F,D,2,0
4.5999999,.47364819,0,0,STNWG,4,F,F,3,0
8.8999996,.66529769,0,0,HBACK,4,M,C,3,0
20.99,.31211501,0,0,HBACK,1,F,C,3,0
14.6,.29568791,0,0,SEDAN,2,M,A,3,0
6.7000003,.2819986,0,0,SEDAN,4,M,C,4,0
15.1,.68446273,1,1,SEDAN,2,F,B,3,17222
11.900001,.66529769,0,0,HBACK,2,F,B,1,0
11,.13963041,0,0,HBACK,3,F,D,4,0
34.299999,.39972621,1,1,STNWG,3,F,A,3,3900
19.299999,.31211501,0,0,SEDAN,2,F,C,1,0
11.5,.66529769,0,0,HBACK,3,M,B,4,0
13.6,.66529769,0,0,HBACK,2,M,C,2,0
39.990002,.71731693,0,0,SEDAN,1,M,C,5,0
20.599998,.52566743,1,1,SEDAN,3,M,C,4,3903
16.5,.66529769,0,0,SEDAN,1,F,C,5,0
39.100002,.61875433,0,0,SEDAN,1,F,B,6,0
16.143,.66529769,0,0,HBACK,1,M,C,1,0
19.9,.66529769,0,0,HDTOP,3,M,F,2,0
16.5,.68720049,0,0,SEDAN,3,M,C,4,0
10.2,.66529769,0,0,HBACK,3,M,A,6,0
8.3999996,.0301164,0,0,UTE,4,F,D,2,0
22.700001,.66529769,0,0,STNWG,3,M,F,2,0
18.6,.66255993,0,0,SEDAN,4,F,C,6,0
11.4,.68720049,0,0,SEDAN,3,F,C,3,0
23.900002,.97467488,1,1,STNWG,3,M,B,3,13779
18.799999,.66529769,0,0,HBACK,1,M,D,3,0
21.300001,.97741282,0,0,HDTOP,2,F,F,2,0
21.300001,.12867901,0,0,SEDAN,1,F,E,2,0
17.700001,.59958929,0,0,HBACK,2,F,B,5,0
13.6,.49007529,0,0,SEDAN,3,F,C,5,0
13.7,.55852163,0,0,SEDAN,4,M,A,3,0
11.900001,.59958929,0,0,STNWG,3,F,E,3,0
13.5,.66529769,0,0,STNWG,4,M,C,2,0
16.699999,.12867901,0,0,HBACK,1,F,E,5,0
7.9000001,.16700891,0,0,HBACK,3,F,E,3,0
24,.057494901,0,0,STNWG,3,F,F,3,0
5.2999997,.47364819,0,0,HBACK,4,F,D,5,0
13.6,.1314168,0,0,HBACK,2,F,C,4,0
15.599999,.68720049,0,0,HBACK,2,F,B,6,0
14.700001,.052019201,0,0,UTE,4,M,F,2,0
15.700001,.49828881,0,0,SEDAN,3,F,D,4,0
15,.12867901,0,0,SEDAN,2,M,C,4,0
13.099999,.54209453,0,0,HBACK,3,F,B,2,0
10.2,.66529769,0,0,HBACK,4,M,C,5,0
21,.68720049,0,0,HBACK,2,M,B,3,0
20.599998,.39698839,0,0,SEDAN,1,F,C,5,0
13.9,.0219028,0,0,HBACK,2,F,C,3,0
12.1,.12867901,0,0,PANVN,4,M,B,2,0
38.200001,.47091031,0,0,COUPE,2,M,C,4,0
7.2000003,.0219028,0,0,HBACK,4,F,A,5,0
13.3,.8240931,0,0,SEDAN,3,F,E,4,0
16.799999,.39972621,0,0,HBACK,2,F,D,3,0
22.4,.59958929,0,0,SEDAN,3,F,A,4,0
26.700001,.49007529,0,0,HDTOP,2,F,C,1,0
7.0999999,.66529769,1,1,STNWG,4,M,D,3,3537
16.4,.47364819,0,0,UTE,4,M,E,2,0
25.4,.2354552,0,0,STNWG,2,F,A,4,0
63.899998,.1013005,0,0,COUPE,3,F,C,3,0
14.400001,.39972621,0,0,SEDAN,2,M,E,5,0
12.1,.31211501,0,0,SEDAN,3,F,A,2,0
20.1,.31211501,0,0,HBACK,1,M,A,1,0
15.8,.52840519,0,0,HBACK,2,F,C,2,0
15.1,.58042443,0,0,SEDAN,2,M,A,2,0
3.8,.68720049,0,0,SEDAN,4,F,E,3,0
13,.1013005,0,0,STNWG,4,M,D,2,0
11.5,.18343601,0,0,HBACK,4,F,A,4,0
18,.68720049,0,0,SEDAN,2,F,A,2,0
8.6999998,.68720049,0,0,SEDAN,3,F,A,6,0
24.300001,.68720049,0,0,SEDAN,1,M,A,5,0
33,.37234771,0,0,UTE,2,M,A,1,0
49.599998,.12867901,0,0,STNWG,2,M,A,2,0
13.5,.46817249,0,0,SEDAN,3,M,D,5,0
19.400002,.8186174,0,0,SEDAN,2,F,B,3,0
13.200001,.054756999,0,0,HBACK,1,F,A,3,0
7.0999999,.052019201,0,0,HBACK,3,F,C,3,0
4,.66529769,1,1,SEDAN,4,M,B,3,2000
15.299999,.94729638,0,0,SEDAN,3,M,A,2,0
16.1,.52566743,0,0,SEDAN,2,M,A,2,0
9.8999996,.47364819,0,0,UTE,4,M,D,3,0
71.989998,.66529769,0,0,STNWG,1,M,A,2,0
13.8,.55852163,0,0,SEDAN,2,F,F,1,0
21.989998,.66255993,0,0,SEDAN,1,F,B,4,0
14.299999,.66529769,0,0,STNWG,3,M,A,4,0
47.399998,.68720049,1,1,STNWG,1,M,C,2,69473
7.3000002,.69267619,0,0,SEDAN,4,F,A,3,0
5.4000001,.31211501,0,0,HBACK,4,M,C,2,0
13,.052019201,0,0,STNWG,4,F,F,5,0
10.700001,.56399733,0,0,SEDAN,4,F,B,4,0
15.700001,.47364819,0,0,SEDAN,2,M,C,3,0
4.7999997,.68720049,0,0,HBACK,4,F,C,4,0
14.299999,.66529769,0,0,HBACK,2,F,C,3,0
17.700001,.8569473,0,0,STNWG,4,F,A,2,0
15,.66529769,1,1,HBACK,3,F,C,3,15100
9.1000004,.66529769,0,0,HBACK,3,F,C,1,0
48.600002,.31211501,0,0,STNWG,1,F,A,2,0
52.360001,.97741282,0,0,STNWG,1,M,F,3,0
17.799999,.36139631,0,0,HBACK,2,M,D,3,0
9,.8240931,0,0,SEDAN,3,M,E,3,0
18.799999,.66529769,0,0,HBACK,1,F,A,3,0
6.9000001,.0219028,0,0,SEDAN,4,F,C,2,0
21.900002,.61875433,0,0,SEDAN,2,M,A,3,0
115.4,.94729638,1,1,SEDAN,2,F,C,3,104235
25,.68720049,1,1,HDTOP,1,M,A,3,18692
15.4,.68720049,0,0,SEDAN,3,M,D,4,0
20.98,.66529769,0,0,SEDAN,1,M,C,3,0
17.299999,.66529769,1,1,HBACK,2,F,C,3,2000
13,.1533196,1,1,HBACK,1,F,C,4,8725
8,.082135499,0,0,TRUCK,4,M,C,2,0
10.299999,.31211501,0,0,HBACK,3,F,B,4,0
22.799999,.66529769,0,0,UTE,2,M,E,1,0
16.4,.47364819,0,0,SEDAN,2,F,A,4,0
11.900001,.47364819,0,0,SEDAN,3,F,B,6,0
10.599999,.43805611,0,0,SEDAN,3,M,B,3,0
15,.68720049,0,0,HBACK,1,F,B,4,0
17.1,.68720049,0,0,SEDAN,2,M,E,1,0
11.3,.35318279,0,0,HBACK,2,F,D,4,0
7,.052019201,0,0,UTE,4,F,D,2,0
11,.45995891,1,1,STNWG,4,F,C,1,71445
6.6000004,.49007529,0,0,UTE,4,F,C,2,0
18,.35318279,0,0,HBACK,3,F,E,1,0
15.700001,.47364819,0,0,SEDAN,3,M,A,2,0
17.4,.052019201,0,0,HBACK,2,F,B,2,0
14.2,.67624909,0,0,SEDAN,3,M,A,3,0
7.4000001,.2819986,1,1,SEDAN,4,F,C,2,30360
27.799999,.052019201,0,0,STNWG,2,F,A,5,0
3.7,.29568791,0,0,SEDAN,4,F,B,2,0
7,.8240931,0,0,STNWG,4,M,F,3,0
17.6,.052019201,0,0,SEDAN,1,M,D,4,0
41.100002,.77481169,0,0,STNWG,1,M,C,3,0
9.7000008,.35318279,0,0,UTE,4,M,C,3,0
17.4,.8240931,0,0,SEDAN,2,F,C,2,0
18.300001,.65160853,0,0,STNWG,3,F,B,4,0
31.199999,.64613283,0,0,STNWG,2,F,C,2,0
12.799999,.38056129,0,0,COUPE,3,F,C,3,0
32.900002,.49555099,0,0,STNWG,3,F,E,3,0
19.6,.68446273,0,0,SEDAN,2,F,C,3,0
27.700001,.052019201,0,0,TRUCK,3,M,E,3,0
12.9,.39972621,0,0,HBACK,1,F,C,4,0
54.699997,.20533881,0,0,STNWG,1,M,D,5,0
38.599998,.35318279,0,0,UTE,1,M,B,4,0
18.6,.1177276,1,1,HBACK,1,F,A,4,472966
11.1,.64613283,0,0,UTE,4,M,F,2,0
5,.39972621,0,0,SEDAN,4,F,A,3,0
10.299999,.052019201,0,0,STNWG,3,F,A,2,0
28.599998,.054756999,0,0,STNWG,1,F,B,3,0
14.700001,.33949351,0,0,HBACK,2,F,B,6,0
4.4000001,.3422313,0,0,HBACK,4,F,A,5,0
14.2,.68172479,0,0,HBACK,3,M,C,3,0
13.8,.49007529,0,0,UTE,3,F,C,2,0
20.200001,.34496921,0,0,SEDAN,1,M,F,5,0
4.7999997,.49007529,0,0,SEDAN,4,F,B,5,0
43.099998,.052019201,0,0,STNWG,1,M,E,5,0
11.5,.0027379,0,0,HDTOP,4,M,C,2,0
13.200001,.42436689,1,1,SEDAN,3,F,C,4,10479
11.3,.38329911,0,0,HBACK,3,F,C,1,0
13.6,.68446273,0,0,STNWG,4,F,E,3,0
54.990002,.56125939,0,0,STNWG,1,F,F,2,0
8.6999998,.68446273,0,0,SEDAN,3,F,B,3,0
13.7,.68446273,0,0,HBACK,1,M,C,4,0
31.099998,.39972621,0,0,STNWG,3,M,D,5,0
7.5999999,.68446273,0,0,HBACK,3,F,D,4,0
4.5999999,.8240931,0,0,SEDAN,4,M,E,4,0
20.200001,.8240931,0,0,HDTOP,3,M,F,5,0
51.599998,.35318279,0,0,STNWG,1,F,C,1,0
8.6000004,.39972621,0,0,HBACK,3,F,D,2,0
20.799999,.8240931,0,0,STNWG,3,M,F,4,0
12.5,.35318279,0,0,STNWG,4,M,C,4,0
20.599998,.052019201,0,0,UTE,2,F,E,3,0
18.6,.052019201,0,0,HBACK,1,F,A,4,0
13.6,.3148528,0,0,HBACK,2,F,A,3,0
12,.13415471,0,0,STNWG,4,M,A,4,0
17.1,.68446273,0,0,STNWG,4,M,F,4,0
8.1999998,.39972621,0,0,HBACK,3,F,B,4,0
13.3,.49007529,0,0,SEDAN,3,F,B,2,0
11.799999,.052019201,0,0,STNWG,3,F,C,3,0
18.300001,.052019201,0,0,STNWG,3,F,C,2,0
5,.47091031,0,0,TRUCK,4,F,A,3,0
13.7,.65982199,0,0,HBACK,1,M,B,3,0
11.7,.057494901,0,0,STNWG,4,F,C,2,0
55.529999,.66255993,0,0,STNWG,1,M,A,4,0
8,.35318279,0,0,HBACK,4,F,A,2,0
18.4,.61054069,0,0,SEDAN,3,F,A,2,0
9.5999994,.39972621,1,1,HBACK,3,F,D,2,55215
20.599998,.054756999,0,0,STNWG,2,M,C,6,0
8.3999996,.53114313,0,0,HBACK,3,F,C,2,0
20.299999,.3367556,0,0,TRUCK,1,M,A,5,0
11.7,.68446273,0,0,SEDAN,3,F,C,1,0
13.6,.47091031,0,0,HDTOP,4,M,D,6,0
3.7,.35318279,0,0,SEDAN,4,F,A,4,0
14.5,.8569473,0,0,HBACK,2,F,C,1,0
8.3000002,.35318279,0,0,SEDAN,4,F,B,4,0
13.9,.8240931,0,0,HBACK,2,F,D,1,0
33,.1752225,0,0,UTE,2,M,D,3,0
7.3000002,.67624909,0,0,HBACK,3,F,C,5,0
11.7,.8240931,1,1,SEDAN,3,M,C,4,2000
32,.99931562,0,0,STNWG,3,F,F,2,0
13.400001,.48733741,0,0,HBACK,2,M,A,5,0
14.099999,.33401781,0,0,UTE,3,M,A,5,0
18.6,.33401781,0,0,PANVN,1,M,C,3,0
38.699997,.1423682,0,0,STNWG,2,M,A,5,0
16.699999,.052019201,0,0,SEDAN,1,F,E,3,0
16.4,.48733741,0,0,HBACK,2,M,C,5,0
6,.3367556,0,0,SEDAN,4,M,B,4,0
3.7,.28473651,0,0,SEDAN,4,M,D,2,0
36.199997,.64613283,0,0,UTE,2,M,D,2,0
13.400001,.052019201,0,0,HBACK,1,M,B,3,0
41.399998,.38056129,1,1,STNWG,2,M,F,3,2272
7.6999998,.94729638,0,0,STNWG,4,M,B,4,0
12.7,.8240931,0,0,UTE,3,M,A,4,0
15.900001,.0273785,0,0,SEDAN,3,F,B,3,0
3.6000001,.1697467,0,0,HBACK,4,F,D,4,0
17.5,.052019201,0,0,SEDAN,2,F,C,3,0
17,.94729638,0,0,SEDAN,2,F,D,5,0
12,.63518143,0,0,SEDAN,3,M,A,5,0
11.2,.54757023,0,0,HBACK,2,F,A,3,0
5.0999999,.8240931,0,0,HBACK,4,F,B,5,0
19.6,.39972621,0,0,SEDAN,1,F,A,4,0
65.100006,.34770709,0,0,SEDAN,2,M,A,3,0
7.2000003,.99383992,0,0,HBACK,4,F,C,1,0
